ENA	SAMEA961610	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025833	SAMEA961610	None	Illumina Genome Analyzer II	b02ac36edd2ae9f7bc1131609fe8d984	d97b7cf26d98194564938e49c139f7a4	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/12/41712	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/12/41712/Reads/reads.remove_contam.1.1.fq.gz	6cb3fd85c2a070f8bda5b760b5a1a09b	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/12/41712/Reads/reads.remove_contam.1.2.fq.gz	b303fca827ec1b6243e1933c29e4c582
ENA	SAMEA961608	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025834	SAMEA961608	None	Illumina Genome Analyzer II	0ebde71f3b66f3acc0cd71a4d567015c	ee091d0e5893762ca3feed64d9675d0e	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/13/41713	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/13/41713/Reads/reads.remove_contam.1.1.fq.gz	be638dfc744c43d5a934e7bc69caa637	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/13/41713/Reads/reads.remove_contam.1.2.fq.gz	988cf945b5678b845c4a2665bb6ff3d5
ENA	SAMEA961609	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025835	SAMEA961609	None	Illumina Genome Analyzer II	03584998bc34ff668db23291b815fe7e	d2feaf26e52c88af9ba017c46ff15f1e	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/14/41714	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/14/41714/Reads/reads.remove_contam.1.1.fq.gz	0e291def853abe381833ef18a8869ccf	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/14/41714/Reads/reads.remove_contam.1.2.fq.gz	d47aaf7b3a5aa8cb4c0002df460c78fd
ENA	SAMEA961584	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025836	SAMEA961584	None	Illumina Genome Analyzer II	09354805d34e897876c39a602e604417	395410115a1b8f1bf3c65c0a0c36816d	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/15/41715	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/15/41715/Reads/reads.remove_contam.1.1.fq.gz	563b9b97541c44ec6f45bfa4017de110	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/15/41715/Reads/reads.remove_contam.1.2.fq.gz	14fe3c9087a55cfff622e430b91ba33f
ENA	SAMEA961583	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025837	SAMEA961583	None	Illumina Genome Analyzer II	27c983a9760e1492cb04360360d603fb	4015bd11f0e02a4966f09d7abbad577a	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/16/41716	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/16/41716/Reads/reads.remove_contam.1.1.fq.gz	d2729f4a4ce468243e2d4da44abdaafd	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/16/41716/Reads/reads.remove_contam.1.2.fq.gz	fb34107bc213c6433769db2ac1474352
ENA	SAMEA961582	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025838	SAMEA961582	None	Illumina Genome Analyzer II	3a63ac220ed7de75879c6d47231f40e0	d93992d48048b0861db46ec1488d2fd1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/17/41717	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/17/41717/Reads/reads.remove_contam.1.1.fq.gz	f2701f5bb6aaa24a2d6acad8e9e9115d	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/17/41717/Reads/reads.remove_contam.1.2.fq.gz	b71366764d5b41e91d026ed1a5c54dde
ENA	SAMEA961581	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025839	SAMEA961581	None	Illumina Genome Analyzer II	49db75bcc4edccdf3f9b01bf54be936a	06efd8255b009832f9ed8ef0db9482ee	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/18/41718	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/18/41718/Reads/reads.remove_contam.1.1.fq.gz	74662848781fb08859617cd331784261	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/18/41718/Reads/reads.remove_contam.1.2.fq.gz	01ddf0b4eedcecce2bb06662da03007c
ENA	SAMEA961587	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025842	SAMEA961587	None	Illumina Genome Analyzer II	faf81fd52cf9474b97ef832764d1e5f8	18e4a888f6408f8bb0510b50d586e2e8	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/19/41719	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/19/41719/Reads/reads.remove_contam.1.1.fq.gz	ec266118a780525d7181d8508af96c2a	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/19/41719/Reads/reads.remove_contam.1.2.fq.gz	c70e480c4098a7aa6b835289f23d357e
ENA	SAMEA961586	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025843	SAMEA961586	None	Illumina Genome Analyzer II	b5276335a4a250fe8f35bcbeccba6142	c2a278ab546ce6c488f0cfd9e9bbf4b8	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/20/41720	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/20/41720/Reads/reads.remove_contam.1.1.fq.gz	48f9b224e51e17e9aa68cec0ce4651c4	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/20/41720/Reads/reads.remove_contam.1.2.fq.gz	158cdaf55c9b0891cd60a22b968342d8
ENA	SAMEA961585	1	1	1	1	2020-03-12	1	ENA.11	0	0	SC	None	ERR025844	SAMEA961585	None	Illumina Genome Analyzer II	ee3b79db1890ed09829221eb66b61eb3	0fdf7bc073a5a19db992ddad7cef00c5	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/21/41721	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/21/41721/Reads/reads.remove_contam.1.1.fq.gz	29d193e7b050d414f5685b65d188e9cd	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/17/21/41721/Reads/reads.remove_contam.1.2.fq.gz	d98a0476fed599009ad973bacf209a77
